rental_id,date,hour,minute,user_id,station_id,duration_minutes
R001745,2017-01-02,7,17,U0044,S032,11
R001746,2017-01-02,7,59,U0227,S036,14
R001747,2017-01-02,7,8,U0171,S052,16
R001748,2017-01-02,7,17,U0362,S057,23
R001749,2017-01-02,7,55,U0554,S006,27
R001750,2017-01-02,7,50,U0011,S060,18
R001751,2017-01-02,7,3,U0875,S052,27
R001752,2017-01-02,7,41,U0776,S078,21
R001753,2017-01-02,7,15,U0256,S006,21
R001754,2017-01-02,7,52,U0061,S035,24
R001755,2017-01-02,7,13,U0771,S019,30
R001756,2017-01-02,7,34,U0552,S034,13
R001757,2017-01-02,7,7,U0473,S040,23
R001758,2017-01-02,7,0,U0669,S034,12
R001759,2017-01-02,7,41,U0792,S040,25
R001760,2017-01-02,7,22,U0017,S080,23
R001761,2017-01-02,7,40,U0483,S052,26
R001762,2017-01-02,7,38,U0558,S032,26
R001763,2017-01-02,7,23,U0336,S036,10
R001764,2017-01-02,7,20,U0303,S096,15
R001765,2017-01-02,7,5,U0564,S006,29
R001766,2017-01-02,7,45,U0073,S022,18
R001767,2017-01-02,7,56,U0820,S006,14
R001768,2017-01-02,7,35,U0473,S005,19
R001769,2017-01-02,7,16,U0267,S006,11
R001770,2017-01-02,7,46,U0664,S079,28
R001771,2017-01-02,7,8,U0168,S084,11
R001772,2017-01-02,7,26,U0841,S036,16
R001773,2017-01-02,7,57,U0566,S026,22
R001774,2017-01-02,7,39,U0205,S035,25
R001775,2017-01-02,7,18,U0269,S057,27
R001776,2017-01-02,7,20,U0302,S034,26
R001777,2017-01-02,8,39,U0065,S026,29
R001778,2017-01-02,8,21,U0013,S070,10
R001779,2017-01-02,8,7,U0935,S057,10
R001780,2017-01-02,8,23,U0408,S084,13
R001781,2017-01-02,8,59,U0245,S022,27
R001782,2017-01-02,8,59,U0843,S078,20
R001783,2017-01-02,8,58,U0333,S035,12
R001784,2017-01-02,8,5,U0191,S005,16
R001785,2017-01-02,8,57,U0436,S035,14
R001786,2017-01-02,8,2,U0015,S022,25
R001787,2017-01-02,8,38,U0604,S096,28
R001788,2017-01-02,8,9,U0731,S022,24
R001789,2017-01-02,8,11,U0984,S089,15
R001790,2017-01-02,8,27,U0883,S045,19
R001791,2017-01-02,8,33,U0883,S079,20
R001792,2017-01-02,8,21,U0665,S077,25
R001793,2017-01-02,8,38,U0130,S026,14
R001794,2017-01-02,8,11,U0780,S007,17
R001795,2017-01-02,8,43,U0799,S020,11
R001796,2017-01-02,8,27,U0741,S007,27
R001797,2017-01-02,8,9,U0434,S052,18
R001798,2017-01-02,8,57,U0994,S032,30
R001799,2017-01-02,8,42,U0700,S053,27
R001800,2017-01-02,8,43,U0300,S099,13
R001801,2017-01-02,8,19,U0925,S078,10
R001802,2017-01-02,8,39,U0702,S045,11
R001803,2017-01-02,8,52,U0686,S019,13
R001804,2017-01-02,8,18,U0982,S084,27
R001805,2017-01-02,8,22,U0223,S060,19
R001806,2017-01-02,8,56,U0873,S020,13
R001807,2017-01-02,8,6,U0491,S084,26
R001808,2017-01-02,8,17,U0389,S086,23
R001809,2017-01-02,8,58,U0371,S088,14
R001810,2017-01-02,8,31,U0289,S005,10
R001811,2017-01-02,8,42,U0223,S077,17
R001812,2017-01-02,8,23,U0656,S019,10
R001813,2017-01-02,8,59,U0704,S045,17
R001814,2017-01-02,8,16,U0681,S045,23
R001815,2017-01-02,8,51,U0171,S005,22
R001816,2017-01-02,8,58,U0493,S019,14
R001817,2017-01-02,8,45,U0399,S089,21
R001818,2017-01-02,8,51,U0841,S005,30
R001819,2017-01-02,8,4,U0834,S086,19
R001820,2017-01-02,8,50,U0487,S089,17
R001821,2017-01-02,8,0,U0425,S078,22
R001822,2017-01-02,8,55,U0153,S099,13
R001823,2017-01-02,8,59,U0558,S006,25
R001824,2017-01-02,8,9,U0080,S020,15
R001825,2017-01-02,8,49,U0587,S032,13
R001826,2017-01-02,8,41,U0202,S086,17
R001827,2017-01-02,8,9,U0520,S007,13
R001828,2017-01-02,8,20,U0314,S034,19
R001829,2017-01-02,8,9,U0872,S020,21
R001830,2017-01-02,8,24,U0297,S078,12
R001831,2017-01-02,9,46,U0506,S019,11
R001832,2017-01-02,9,38,U0833,S080,17
R001833,2017-01-02,9,41,U0853,S080,22
R001834,2017-01-02,9,33,U0886,S020,15
R001835,2017-01-02,9,59,U0558,S045,27
R001836,2017-01-02,9,49,U0926,S084,29
R001837,2017-01-02,9,21,U0059,S005,12
R001838,2017-01-02,9,28,U0101,S080,24
R001839,2017-01-02,9,50,U0651,S052,25
R001840,2017-01-02,9,8,U0478,S040,20
R001841,2017-01-02,9,21,U0841,S006,30
R001842,2017-01-02,9,18,U0333,S080,30
R001843,2017-01-02,9,23,U0162,S019,22
R001844,2017-01-02,9,39,U0080,S079,22
R001845,2017-01-02,9,54,U0370,S070,15
R001846,2017-01-02,9,27,U0147,S007,11
R001847,2017-01-02,9,2,U0202,S057,21
R001848,2017-01-02,9,57,U0875,S089,30
R001849,2017-01-02,9,45,U0435,S077,23
R001850,2017-01-02,9,49,U0401,S094,16
R001851,2017-01-02,9,43,U0369,S022,18
R001852,2017-01-02,9,24,U0549,S005,13
R001853,2017-01-02,9,15,U0471,S020,13
R001854,2017-01-02,9,13,U0563,S040,12
R001855,2017-01-02,9,39,U0791,S020,21
R001856,2017-01-02,9,38,U0459,S007,29
R001857,2017-01-02,9,4,U0653,S032,20
R001858,2017-01-02,9,9,U0899,S007,10
R001859,2017-01-02,9,36,U0705,S005,17
R001860,2017-01-02,9,40,U0373,S070,19
R001861,2017-01-02,9,31,U0146,S089,15
R001862,2017-01-02,9,6,U0902,S089,27
R001863,2017-01-02,9,51,U0993,S052,13
R001864,2017-01-02,9,0,U0730,S020,12
R001865,2017-01-02,9,9,U0291,S086,16
R001866,2017-01-02,9,49,U0435,S022,29
R001867,2017-01-02,9,55,U0466,S057,10
R001868,2017-01-02,9,19,U0614,S084,19
R001869,2017-01-02,9,35,U0551,S020,16
R001870,2017-01-02,9,55,U0592,S084,27
R001871,2017-01-02,9,51,U0585,S060,16
R001872,2017-01-02,9,50,U0587,S080,30
R001873,2017-01-02,9,57,U0603,S035,11
R001874,2017-01-02,9,5,U0586,S057,17
R001875,2017-01-02,9,31,U0397,S052,18
R001876,2017-01-02,9,6,U0416,S084,12
R001877,2017-01-02,9,29,U0073,S036,28
R001878,2017-01-02,9,20,U0656,S053,28
R001879,2017-01-02,9,10,U0822,S088,11
R001880,2017-01-02,9,59,U0467,S078,28
R001881,2017-01-02,9,18,U0600,S080,25
R001882,2017-01-02,9,10,U0651,S005,11
R001883,2017-01-02,9,4,U0832,S035,11
R001884,2017-01-02,9,17,U0791,S019,20
R001885,2017-01-02,9,36,U0866,S020,12
R001886,2017-01-02,9,23,U0856,S006,19
R001887,2017-01-02,9,22,U0245,S096,10
R001888,2017-01-02,9,5,U0802,S078,21
R001889,2017-01-02,9,4,U0104,S006,19
R001890,2017-01-02,9,11,U0284,S077,22
R001891,2017-01-02,9,45,U0410,S086,26
R001892,2017-01-02,9,49,U0003,S022,16
R001893,2017-01-02,9,29,U0223,S060,20
R001894,2017-01-02,9,16,U0959,S022,22
R001895,2017-01-02,9,30,U0015,S005,21
R001896,2017-01-02,9,16,U0410,S045,14
R001897,2017-01-02,9,48,U0613,S089,13
R001898,2017-01-02,9,56,U0557,S052,20
R001899,2017-01-02,9,28,U0133,S079,23
R001900,2017-01-02,9,41,U0101,S096,26
R001901,2017-01-02,9,59,U0066,S053,13
R001902,2017-01-02,9,8,U0388,S069,26
R001903,2017-01-02,9,7,U0410,S080,14
R001904,2017-01-02,9,36,U0959,S089,10
R001905,2017-01-02,9,31,U0959,S034,28
R001906,2017-01-02,9,2,U0983,S099,22
R001907,2017-01-02,9,23,U0883,S070,25
R001908,2017-01-02,9,54,U0874,S060,28
R001909,2017-01-02,9,18,U0146,S035,11
R001910,2017-01-02,9,25,U0489,S080,19
R001911,2017-01-02,9,26,U0790,S032,15
R001912,2017-01-02,9,54,U0149,S052,14
R001913,2017-01-02,9,39,U0946,S099,24
R001914,2017-01-02,9,58,U0961,S022,12
R001915,2017-01-02,9,43,U0608,S034,30
R001916,2017-01-02,9,8,U0461,S007,12
R001917,2017-01-02,9,28,U0291,S060,17
R001918,2017-01-02,9,23,U0235,S045,16
R001919,2017-01-02,9,32,U0882,S020,30
R001920,2017-01-02,9,54,U0237,S084,14
R001921,2017-01-02,9,39,U0050,S026,15
R001922,2017-01-02,9,20,U0803,S045,26
R001923,2017-01-02,9,23,U0146,S077,26
R001924,2017-01-02,10,34,U0102,S073,21
R001925,2017-01-02,10,9,U0720,S052,40
R001926,2017-01-02,10,30,U0562,S010,42
R001927,2017-01-02,10,9,U0496,S029,27
R001928,2017-01-02,10,40,U0312,S050,40
R001929,2017-01-02,10,13,U0075,S060,36
R001930,2017-01-02,10,20,U0095,S086,19
R001931,2017-01-02,10,36,U0794,S012,35
R001932,2017-01-02,10,2,U0413,S045,36
R001933,2017-01-02,10,38,U0802,S060,53
R001934,2017-01-02,10,49,U0878,S060,46
R001935,2017-01-02,10,24,U0622,S083,28
R001936,2017-01-02,10,3,U0007,S069,59
R001937,2017-01-02,10,59,U0171,S060,45
R001938,2017-01-02,10,51,U0187,S014,22
R001939,2017-01-02,10,23,U0336,S011,32
R001940,2017-01-02,10,50,U0407,S024,44
R001941,2017-01-02,10,27,U0174,S094,17
R001942,2017-01-02,11,29,U0527,S077,37
R001943,2017-01-02,11,40,U0384,S049,44
R001944,2017-01-02,11,40,U0062,S028,41
R001945,2017-01-02,11,49,U0226,S045,56
R001946,2017-01-02,11,22,U0051,S027,60
R001947,2017-01-02,11,11,U0867,S025,40
R001948,2017-01-02,11,15,U0739,S087,15
R001949,2017-01-02,11,41,U0469,S074,38
R001950,2017-01-02,11,57,U0290,S002,29
R001951,2017-01-02,11,14,U0428,S048,47
R001952,2017-01-02,11,19,U0297,S047,33
R001953,2017-01-02,11,12,U0102,S003,32
R001954,2017-01-02,11,34,U0248,S039,57
R001955,2017-01-02,11,53,U0059,S040,31
R001956,2017-01-02,11,15,U0319,S065,34
R001957,2017-01-02,11,46,U0449,S016,41
R001958,2017-01-02,11,49,U0098,S090,58
R001959,2017-01-02,11,51,U0320,S064,30
R001960,2017-01-02,11,50,U0928,S084,15
R001961,2017-01-02,11,24,U0775,S059,41
R001962,2017-01-02,11,49,U0927,S053,17
R001963,2017-01-02,11,16,U0466,S053,15
R001964,2017-01-02,11,42,U0600,S046,16
R001965,2017-01-02,11,3,U0238,S046,24
R001966,2017-01-02,11,17,U0714,S070,38
R001967,2017-01-02,11,5,U0950,S055,48
R001968,2017-01-02,11,59,U0438,S067,53
R001969,2017-01-02,11,9,U0203,S098,35
R001970,2017-01-02,11,40,U0939,S043,36
R001971,2017-01-02,11,1,U0062,S015,25
R001972,2017-01-02,11,40,U0109,S023,51
R001973,2017-01-02,11,37,U0473,S059,42
R001974,2017-01-02,11,55,U0552,S055,30
R001975,2017-01-02,11,6,U0857,S048,50
R001976,2017-01-02,11,7,U0320,S023,40
R001977,2017-01-02,11,29,U0178,S071,27
R001978,2017-01-02,11,59,U0209,S077,54
R001979,2017-01-02,11,38,U0364,S021,56
R001980,2017-01-02,11,7,U0726,S070,40
R001981,2017-01-02,11,6,U0539,S056,18
R001982,2017-01-02,11,9,U0811,S049,51
R001983,2017-01-02,11,18,U0604,S037,42
R001984,2017-01-02,11,16,U0272,S085,23
R001985,2017-01-02,11,57,U0747,S089,55
R001986,2017-01-02,11,11,U0484,S088,39
R001987,2017-01-02,11,5,U0376,S056,26
R001988,2017-01-02,11,4,U0676,S082,40
R001989,2017-01-02,11,31,U0880,S037,35
R001990,2017-01-02,11,54,U0007,S090,48
R001991,2017-01-02,11,23,U0629,S080,25
R001992,2017-01-02,11,58,U0338,S013,42
R001993,2017-01-02,11,53,U0096,S012,29
R001994,2017-01-02,11,13,U0250,S014,21
R001995,2017-01-02,11,25,U0345,S012,60
R001996,2017-01-02,11,6,U0712,S084,23
R001997,2017-01-02,11,31,U0935,S003,47
R001998,2017-01-02,11,50,U0519,S079,22
R001999,2017-01-02,11,1,U0020,S053,55
R002000,2017-01-02,11,26,U0262,S014,51
R002001,2017-01-02,11,4,U0952,S064,40
R002002,2017-01-02,11,31,U0503,S096,55
R002003,2017-01-02,11,40,U0986,S097,31
R002004,2017-01-02,11,4,U0163,S080,50
R002005,2017-01-02,11,13,U0861,S070,25
R002006,2017-01-02,11,43,U0519,S013,35
R002007,2017-01-02,11,26,U0199,S082,28
R002008,2017-01-02,11,24,U0716,S057,20
R002009,2017-01-02,11,56,U0285,S065,20
R002010,2017-01-02,11,20,U0573,S075,16
R002011,2017-01-02,11,40,U0003,S005,42
R002012,2017-01-02,11,58,U0515,S086,15
R002013,2017-01-02,11,28,U0227,S038,55
R002014,2017-01-02,11,51,U0772,S054,52
R002015,2017-01-02,11,10,U0691,S028,24
R002016,2017-01-02,11,11,U0166,S029,16
R002017,2017-01-02,11,19,U0042,S100,54
R002018,2017-01-02,11,0,U0232,S059,60
R002019,2017-01-02,11,57,U0851,S071,49
R002020,2017-01-02,11,11,U0208,S049,20
R002021,2017-01-02,11,42,U0467,S015,51
R002022,2017-01-02,11,36,U0747,S026,39
R002023,2017-01-02,11,40,U0967,S061,16
R002024,2017-01-02,11,38,U0277,S016,23
R002025,2017-01-02,12,12,U0961,S066,16
R002026,2017-01-02,12,3,U0039,S052,22
R002027,2017-01-02,12,51,U0204,S025,26
R002028,2017-01-02,12,31,U0378,S033,35
R002029,2017-01-02,12,31,U0381,S023,42
R002030,2017-01-02,12,2,U0563,S026,26
R002031,2017-01-02,12,17,U0661,S088,37
R002032,2017-01-02,12,26,U0671,S092,30
R002033,2017-01-02,12,7,U0967,S036,19
R002034,2017-01-02,12,7,U0009,S051,28
R002035,2017-01-02,12,28,U0174,S014,57
R002036,2017-01-02,12,10,U0574,S075,38
R002037,2017-01-02,12,38,U0794,S099,38
R002038,2017-01-02,12,20,U0276,S076,24
R002039,2017-01-02,12,37,U0218,S040,35
R002040,2017-01-02,12,24,U0326,S022,22
R002041,2017-01-02,12,15,U0657,S027,15
R002042,2017-01-02,12,36,U0056,S093,35
R002043,2017-01-02,12,1,U0944,S063,59
R002044,2017-01-02,12,18,U0051,S056,15
R002045,2017-01-02,12,1,U0598,S058,60
R002046,2017-01-02,12,41,U0593,S055,36
R002047,2017-01-02,12,50,U0820,S077,28
R002048,2017-01-02,12,54,U0170,S096,44
R002049,2017-01-02,12,36,U0230,S035,51
R002050,2017-01-02,12,0,U0917,S041,35
R002051,2017-01-02,12,58,U0612,S080,29
R002052,2017-01-02,12,29,U0199,S014,50
R002053,2017-01-02,12,18,U0386,S078,19
R002054,2017-01-02,12,8,U0037,S050,39
R002055,2017-01-02,12,53,U0347,S055,33
R002056,2017-01-02,12,25,U0156,S026,53
R002057,2017-01-02,12,2,U0245,S073,28
R002058,2017-01-02,12,57,U0073,S046,48
R002059,2017-01-02,12,34,U0783,S048,28
R002060,2017-01-02,12,58,U0744,S081,21
R002061,2017-01-02,12,33,U0227,S009,50
R002062,2017-01-02,12,2,U0313,S058,32
R002063,2017-01-02,12,21,U0454,S022,60
R002064,2017-01-02,12,41,U0539,S005,53
R002065,2017-01-02,12,1,U0217,S066,57
R002066,2017-01-02,12,4,U0109,S033,19
R002067,2017-01-02,12,30,U0364,S076,51
R002068,2017-01-02,12,6,U0758,S053,56
R002069,2017-01-02,12,53,U0608,S038,41
R002070,2017-01-02,12,51,U0727,S078,58
R002071,2017-01-02,12,26,U0340,S083,42
R002072,2017-01-02,12,46,U0521,S068,35
R002073,2017-01-02,12,19,U0852,S046,35
R002074,2017-01-02,12,17,U0484,S051,27
R002075,2017-01-02,13,46,U0519,S018,34
R002076,2017-01-02,13,59,U0809,S075,60
R002077,2017-01-02,13,27,U0559,S059,44
R002078,2017-01-02,13,12,U0689,S016,56
R002079,2017-01-02,13,18,U0097,S017,24
R002080,2017-01-02,13,12,U0610,S041,47
R002081,2017-01-02,13,25,U0514,S019,21
R002082,2017-01-02,13,11,U0548,S097,23
R002083,2017-01-02,13,38,U0660,S075,29
R002084,2017-01-02,13,17,U0041,S053,38
R002085,2017-01-02,13,33,U0680,S082,39
R002086,2017-01-02,13,38,U0499,S058,43
R002087,2017-01-02,13,31,U0795,S086,54
R002088,2017-01-02,13,33,U0501,S016,47
R002089,2017-01-02,13,27,U0548,S067,27
R002090,2017-01-02,13,6,U0959,S068,40
R002091,2017-01-02,13,43,U0218,S031,27
R002092,2017-01-02,13,3,U0901,S074,19
R002093,2017-01-02,13,41,U0430,S062,32
R002094,2017-01-02,13,15,U0988,S085,42
R002095,2017-01-02,13,7,U0184,S063,25
R002096,2017-01-02,13,14,U0027,S036,58
R002097,2017-01-02,13,7,U0237,S042,34
R002098,2017-01-02,13,3,U0055,S099,51
R002099,2017-01-02,13,57,U0937,S094,56
R002100,2017-01-02,13,2,U0007,S062,21
R002101,2017-01-02,13,36,U0157,S029,24
R002102,2017-01-02,13,17,U0126,S012,44
R002103,2017-01-02,13,15,U0525,S034,21
R002104,2017-01-02,13,4,U0756,S099,22
R002105,2017-01-02,13,34,U0394,S038,30
R002106,2017-01-02,13,6,U0186,S092,16
R002107,2017-01-02,13,17,U0151,S011,44
R002108,2017-01-02,13,14,U0211,S046,26
R002109,2017-01-02,13,56,U0781,S072,32
R002110,2017-01-02,13,39,U0920,S032,16
R002111,2017-01-02,13,44,U0425,S085,45
R002112,2017-01-02,13,45,U0872,S083,57
R002113,2017-01-02,13,25,U0957,S095,48
R002114,2017-01-02,13,25,U0592,S027,43
R002115,2017-01-02,13,25,U0009,S089,37
R002116,2017-01-02,13,6,U0986,S010,31
R002117,2017-01-02,13,14,U0741,S010,22
R002118,2017-01-02,13,46,U0922,S064,50
R002119,2017-01-02,13,52,U0089,S008,20
R002120,2017-01-02,13,56,U0438,S028,37
R002121,2017-01-02,13,44,U0940,S002,42
R002122,2017-01-02,13,17,U0839,S086,28
R002123,2017-01-02,13,31,U0048,S028,24
R002124,2017-01-02,13,13,U0197,S060,40
R002125,2017-01-02,13,10,U0055,S050,47
R002126,2017-01-02,13,50,U0994,S025,42
R002127,2017-01-02,13,13,U0348,S063,47
R002128,2017-01-02,13,22,U0094,S014,36
R002129,2017-01-02,13,40,U0287,S044,18
R002130,2017-01-02,13,18,U0532,S027,43
R002131,2017-01-02,13,45,U0741,S076,32
R002132,2017-01-02,13,38,U0660,S098,38
R002133,2017-01-02,13,18,U0646,S068,21
R002134,2017-01-02,13,46,U0448,S066,18
R002135,2017-01-02,13,0,U0748,S041,56
R002136,2017-01-02,13,6,U0186,S098,39
R002137,2017-01-02,14,29,U0201,S043,57
R002138,2017-01-02,14,34,U0870,S067,25
R002139,2017-01-02,14,11,U0802,S100,34
R002140,2017-01-02,14,24,U0812,S085,46
R002141,2017-01-02,14,50,U0793,S077,33
R002142,2017-01-02,14,56,U0327,S062,19
R002143,2017-01-02,14,53,U0961,S015,33
R002144,2017-01-02,14,27,U0963,S035,15
R002145,2017-01-02,14,6,U0741,S088,44
R002146,2017-01-02,14,8,U0286,S067,17
R002147,2017-01-02,14,33,U0186,S094,28
R002148,2017-01-02,14,28,U0518,S082,33
R002149,2017-01-02,14,44,U0735,S003,52
R002150,2017-01-02,14,20,U0117,S019,22
R002151,2017-01-02,14,32,U0176,S053,18
R002152,2017-01-02,14,59,U0205,S029,46
R002153,2017-01-02,14,43,U0373,S085,34
R002154,2017-01-02,14,45,U0955,S019,15
R002155,2017-01-02,14,22,U0779,S046,42
R002156,2017-01-02,14,29,U0159,S064,37
R002157,2017-01-02,14,22,U0011,S004,57
R002158,2017-01-02,14,27,U0713,S032,15
R002159,2017-01-02,14,29,U0527,S074,18
R002160,2017-01-02,14,26,U0480,S095,31
R002161,2017-01-02,14,26,U0536,S090,23
R002162,2017-01-02,14,29,U0044,S056,37
R002163,2017-01-02,14,1,U0190,S047,33
R002164,2017-01-02,14,58,U0287,S027,47
R002165,2017-01-02,14,35,U0936,S096,57
R002166,2017-01-02,14,1,U0069,S012,50
R002167,2017-01-02,14,49,U0186,S025,24
R002168,2017-01-02,14,26,U0734,S049,20
R002169,2017-01-02,14,5,U0820,S082,60
R002170,2017-01-02,14,48,U0910,S014,32
R002171,2017-01-02,14,8,U0007,S036,24
R002172,2017-01-02,14,39,U0647,S081,27
R002173,2017-01-02,14,58,U0401,S087,42
R002174,2017-01-02,14,19,U0557,S070,52
R002175,2017-01-02,14,50,U0002,S058,20
R002176,2017-01-02,14,15,U0577,S068,33
R002177,2017-01-02,14,37,U0928,S023,29
R002178,2017-01-02,14,32,U0292,S034,17
R002179,2017-01-02,14,23,U0807,S087,45
R002180,2017-01-02,14,8,U0132,S045,37
R002181,2017-01-02,14,39,U0049,S043,30
R002182,2017-01-02,14,34,U0874,S051,58
R002183,2017-01-02,14,57,U0035,S076,55
R002184,2017-01-02,14,36,U0479,S054,39
R002185,2017-01-02,14,56,U0894,S036,42
R002186,2017-01-02,14,18,U0396,S040,40
R002187,2017-01-02,14,3,U0921,S025,21
R002188,2017-01-02,14,48,U0870,S006,31
R002189,2017-01-02,14,54,U0181,S075,34
R002190,2017-01-02,14,25,U0816,S067,53
R002191,2017-01-02,14,8,U0163,S090,34
R002192,2017-01-02,14,25,U0160,S044,26
R002193,2017-01-02,14,42,U0123,S079,51
R002194,2017-01-02,14,0,U0324,S016,42
R002195,2017-01-02,14,29,U0862,S056,58
R002196,2017-01-02,14,51,U0536,S059,35
R002197,2017-01-02,14,48,U0775,S073,52
R002198,2017-01-02,14,55,U0577,S045,23
R002199,2017-01-02,14,33,U0569,S037,58
R002200,2017-01-02,14,29,U0602,S015,27
R002201,2017-01-02,14,53,U0436,S002,31
R002202,2017-01-02,14,3,U0710,S064,23
R002203,2017-01-02,14,5,U0544,S088,41
R002204,2017-01-02,14,3,U0428,S019,50
R002205,2017-01-02,14,17,U0392,S060,27
R002206,2017-01-02,14,53,U0786,S088,34
R002207,2017-01-02,14,41,U0019,S020,34
R002208,2017-01-02,14,6,U0882,S067,20
R002209,2017-01-02,14,21,U0374,S038,34
R002210,2017-01-02,14,38,U0323,S080,51
R002211,2017-01-02,14,6,U0762,S072,55
R002212,2017-01-02,15,46,U0935,S065,39
R002213,2017-01-02,15,36,U0310,S057,59
R002214,2017-01-02,15,21,U0635,S051,21
R002215,2017-01-02,15,29,U0815,S008,44
R002216,2017-01-02,15,45,U0533,S016,41
R002217,2017-01-02,15,54,U0916,S039,42
R002218,2017-01-02,15,50,U0108,S052,24
R002219,2017-01-02,15,8,U0143,S062,16
R002220,2017-01-02,15,17,U0794,S024,33
R002221,2017-01-02,15,50,U0892,S031,44
R002222,2017-01-02,15,48,U0092,S070,22
R002223,2017-01-02,15,42,U0753,S034,51
R002224,2017-01-02,15,19,U0365,S079,39
R002225,2017-01-02,15,59,U0570,S088,15
R002226,2017-01-02,15,25,U0249,S057,52
R002227,2017-01-02,15,4,U0629,S085,34
R002228,2017-01-02,15,58,U0794,S079,17
R002229,2017-01-02,15,53,U0549,S016,56
R002230,2017-01-02,15,41,U0154,S056,56
R002231,2017-01-02,15,30,U0255,S019,57
R002232,2017-01-02,15,24,U0266,S082,54
R002233,2017-01-02,15,30,U0348,S003,43
R002234,2017-01-02,15,38,U0678,S024,17
R002235,2017-01-02,15,42,U0330,S019,37
R002236,2017-01-02,15,11,U0777,S096,23
R002237,2017-01-02,15,36,U0987,S085,44
R002238,2017-01-02,15,45,U0014,S031,44
R002239,2017-01-02,15,59,U0903,S022,32
R002240,2017-01-02,15,32,U0564,S066,15
R002241,2017-01-02,15,49,U0674,S095,25
R002242,2017-01-02,15,42,U0352,S090,37
R002243,2017-01-02,15,33,U0199,S070,47
R002244,2017-01-02,15,16,U0059,S026,47
R002245,2017-01-02,15,8,U0001,S061,28
R002246,2017-01-02,15,44,U0168,S062,37
R002247,2017-01-02,15,20,U0673,S038,60
R002248,2017-01-02,15,37,U0934,S038,48
R002249,2017-01-02,15,37,U0142,S086,39
R002250,2017-01-02,15,22,U0599,S013,47
R002251,2017-01-02,15,37,U0115,S076,19
R002252,2017-01-02,15,39,U0292,S064,26
R002253,2017-01-02,15,53,U0365,S048,56
R002254,2017-01-02,15,25,U0187,S086,24
R002255,2017-01-02,15,4,U0557,S036,37
R002256,2017-01-02,15,2,U0028,S051,56
R002257,2017-01-02,16,28,U0056,S044,57
R002258,2017-01-02,16,11,U0271,S024,18
R002259,2017-01-02,16,18,U0251,S088,30
R002260,2017-01-02,16,2,U0084,S094,46
R002261,2017-01-02,16,20,U0755,S094,19
R002262,2017-01-02,16,22,U0130,S083,51
R002263,2017-01-02,16,38,U0553,S068,54
R002264,2017-01-02,16,41,U0771,S064,59
R002265,2017-01-02,16,56,U0528,S025,17
R002266,2017-01-02,16,15,U0370,S027,37
R002267,2017-01-02,16,18,U0399,S074,19
R002268,2017-01-02,16,8,U0830,S061,41
R002269,2017-01-02,16,38,U0903,S065,53
R002270,2017-01-02,16,25,U0969,S046,54
R002271,2017-01-02,16,30,U0788,S046,20
R002272,2017-01-02,16,42,U0404,S080,50
R002273,2017-01-02,16,7,U0126,S072,45
R002274,2017-01-02,16,42,U0955,S018,23
R002275,2017-01-02,16,4,U0293,S009,32
R002276,2017-01-02,16,4,U0783,S057,17
R002277,2017-01-02,16,16,U0654,S055,21
R002278,2017-01-02,16,34,U0816,S081,17
R002279,2017-01-02,16,13,U0467,S049,46
R002280,2017-01-02,16,31,U0058,S010,47
R002281,2017-01-02,16,45,U0079,S073,29
R002282,2017-01-02,16,47,U0422,S011,56
R002283,2017-01-02,16,52,U0199,S017,37
R002284,2017-01-02,16,22,U0045,S067,42
R002285,2017-01-02,16,57,U0905,S039,45
R002286,2017-01-02,16,58,U0121,S013,34
R002287,2017-01-02,16,54,U0764,S016,29
R002288,2017-01-02,16,14,U0868,S064,16
R002289,2017-01-02,16,28,U0405,S030,18
R002290,2017-01-02,16,45,U0657,S007,16
R002291,2017-01-02,16,19,U0056,S077,27
R002292,2017-01-02,16,23,U0182,S070,49
R002293,2017-01-02,16,49,U0344,S043,53
R002294,2017-01-02,16,35,U0193,S003,39
R002295,2017-01-02,16,18,U0795,S029,58
R002296,2017-01-02,16,55,U0496,S038,58
R002297,2017-01-02,16,41,U0411,S033,16
R002298,2017-01-02,16,15,U0152,S050,50
R002299,2017-01-02,16,33,U0688,S091,45
R002300,2017-01-02,16,57,U0630,S046,18
R002301,2017-01-02,16,17,U0621,S009,39
R002302,2017-01-02,16,20,U0217,S021,39
R002303,2017-01-02,16,44,U0337,S037,59
R002304,2017-01-02,16,34,U0428,S010,23
R002305,2017-01-02,16,32,U0577,S069,42
R002306,2017-01-02,16,6,U0494,S074,59
R002307,2017-01-02,16,3,U0734,S031,42
R002308,2017-01-02,16,22,U0307,S067,50
R002309,2017-01-02,16,57,U0239,S079,23
R002310,2017-01-02,16,26,U0219,S065,22
R002311,2017-01-02,16,45,U0847,S040,43
R002312,2017-01-02,16,39,U0172,S052,22
R002313,2017-01-02,16,31,U0483,S080,54
R002314,2017-01-02,16,17,U0871,S008,38
R002315,2017-01-02,16,5,U0601,S070,37
R002316,2017-01-02,16,13,U0865,S090,27
R002317,2017-01-02,16,58,U0846,S015,36
R002318,2017-01-02,16,8,U0326,S075,42
R002319,2017-01-02,16,53,U0141,S061,18
R002320,2017-01-02,16,33,U0638,S034,30
R002321,2017-01-02,16,14,U0028,S084,29
R002322,2017-01-02,16,19,U0682,S004,20
R002323,2017-01-02,16,47,U0714,S005,52
R002324,2017-01-02,16,35,U0115,S044,15
R002325,2017-01-02,16,13,U0365,S054,29
R002326,2017-01-02,16,7,U0040,S034,41
